Row ID,Stamp,Date             Time,Humidity(%)
13890999,1497839123, 19/6/2017 2:25:23,69.5
13891998,1497839124, 19/6/2017 2:25:24,69.5
13892999,1497839125, 19/6/2017 2:25:25,69.5
13894000,1497839126, 19/6/2017 2:25:26,69.5
13894999,1497839127, 19/6/2017 2:25:27,69.5
13895999,1497839128, 19/6/2017 2:25:28,69.5
13896998,1497839129, 19/6/2017 2:25:29,69.5
13897999,1497839130, 19/6/2017 2:25:30,69.5
13898999,1497839131, 19/6/2017 2:25:31,69.5
13899999,1497839132, 19/6/2017 2:25:32,69.5
13900999,1497839133, 19/6/2017 2:25:33,69.5
13902000,1497839134, 19/6/2017 2:25:34,69.5
13902998,1497839135, 19/6/2017 2:25:35,69.5
13903998,1497839136, 19/6/2017 2:25:36,69.5
13905000,1497839137, 19/6/2017 2:25:37,69.5
13905999,1497839138, 19/6/2017 2:25:38,69.4
13906999,1497839139, 19/6/2017 2:25:39,69.4
13907999,1497839140, 19/6/2017 2:25:40,69.5
13908999,1497839141, 19/6/2017 2:25:41,69.5
13909998,1497839142, 19/6/2017 2:25:42,69.5
13910999,1497839143, 19/6/2017 2:25:43,69.5
13911999,1497839144, 19/6/2017 2:25:44,69.5
13912998,1497839145, 19/6/2017 2:25:45,69.5
13914000,1497839146, 19/6/2017 2:25:46,69.5
13914999,1497839147, 19/6/2017 2:25:47,69.5
13915999,1497839148, 19/6/2017 2:25:48,69.5
13916998,1497839149, 19/6/2017 2:25:49,69.4
13917999,1497839150, 19/6/2017 2:25:50,69.4
13918999,1497839151, 19/6/2017 2:25:51,69.4
13919998,1497839152, 19/6/2017 2:25:52,69.4
13921000,1497839153, 19/6/2017 2:25:53,69.4
13921999,1497839154, 19/6/2017 2:25:54,69.4
13923000,1497839155, 19/6/2017 2:25:55,69.4
13923999,1497839156, 19/6/2017 2:25:56,69.4
13924999,1497839157, 19/6/2017 2:25:57,69.4
13925998,1497839158, 19/6/2017 2:25:58,69.4
13926999,1497839159, 19/6/2017 2:25:59,69.4
13927999,1497839160, 19/6/2017 2:26:0,69.4
13928999,1497839161, 19/6/2017 2:26:1,69.4
13929999,1497839162, 19/6/2017 2:26:2,69.4
13930998,1497839163, 19/6/2017 2:26:3,69.5
13931999,1497839164, 19/6/2017 2:26:4,69.5
13932998,1497839165, 19/6/2017 2:26:5,69.5
13933999,1497839166, 19/6/2017 2:26:6,69.5
13934999,1497839167, 19/6/2017 2:26:7,69.5
13935998,1497839168, 19/6/2017 2:26:8,69.5
13936999,1497839169, 19/6/2017 2:26:9,69.4
13937999,1497839170, 19/6/2017 2:26:10,69.4
13939000,1497839171, 19/6/2017 2:26:11,69.5
13939999,1497839172, 19/6/2017 2:26:12,69.5
13941000,1497839173, 19/6/2017 2:26:13,69.5
13941998,1497839174, 19/6/2017 2:26:14,69.4
13942999,1497839175, 19/6/2017 2:26:15,69.4
13944000,1497839176, 19/6/2017 2:26:16,69.4
13944998,1497839177, 19/6/2017 2:26:17,69.4
13945999,1497839178, 19/6/2017 2:26:18,69.4
13946999,1497839179, 19/6/2017 2:26:19,69.5
13947999,1497839180, 19/6/2017 2:26:20,69.5
13948999,1497839181, 19/6/2017 2:26:21,69.5
13949999,1497839182, 19/6/2017 2:26:22,69.5
13950998,1497839183, 19/6/2017 2:26:23,69.5
13951998,1497839184, 19/6/2017 2:26:24,69.5
13953000,1497839185, 19/6/2017 2:26:25,69.4
13953999,1497839186, 19/6/2017 2:26:26,69.4
13955000,1497839187, 19/6/2017 2:26:27,69.4
13955999,1497839188, 19/6/2017 2:26:28,69.5
13956999,1497839189, 19/6/2017 2:26:29,69.5
13957998,1497839190, 19/6/2017 2:26:30,69.5
13958999,1497839191, 19/6/2017 2:26:31,69.5
13960000,1497839192, 19/6/2017 2:26:32,69.5
13960998,1497839193, 19/6/2017 2:26:33,69.5
13962000,1497839194, 19/6/2017 2:26:34,69.5
13962998,1497839195, 19/6/2017 2:26:35,69.5
13963999,1497839196, 19/6/2017 2:26:36,69.5
13964998,1497839197, 19/6/2017 2:26:37,69.5
13965999,1497839198, 19/6/2017 2:26:38,69.5
13966999,1497839199, 19/6/2017 2:26:39,69.5
13967998,1497839200, 19/6/2017 2:26:40,69.5
13969000,1497839201, 19/6/2017 2:26:41,69.5
13970000,1497839202, 19/6/2017 2:26:42,69.5
13971000,1497839203, 19/6/2017 2:26:43,69.5
13972000,1497839204, 19/6/2017 2:26:44,69.5
13973000,1497839205, 19/6/2017 2:26:45,69.5
13973998,1497839206, 19/6/2017 2:26:46,69.5
13975000,1497839207, 19/6/2017 2:26:47,69.5
13975999,1497839208, 19/6/2017 2:26:48,69.6
13976999,1497839209, 19/6/2017 2:26:49,69.6
13977999,1497839210, 19/6/2017 2:26:50,69.6
13978999,1497839211, 19/6/2017 2:26:51,69.6
13979999,1497839212, 19/6/2017 2:26:52,69.5
13980999,1497839213, 19/6/2017 2:26:53,69.5
13982000,1497839214, 19/6/2017 2:26:54,69.6
13982999,1497839215, 19/6/2017 2:26:55,69.6
13984000,1497839216, 19/6/2017 2:26:56,69.6
13984998,1497839217, 19/6/2017 2:26:57,69.6
13985999,1497839218, 19/6/2017 2:26:58,69.6
13986999,1497839219, 19/6/2017 2:26:59,69.6
13987999,1497839220, 19/6/2017 2:27:0,69.6
13988999,1497839221, 19/6/2017 2:27:1,69.5
13989999,1497839222, 19/6/2017 2:27:2,69.5
13990999,1497839223, 19/6/2017 2:27:3,69.6
13991999,1497839224, 19/6/2017 2:27:4,69.6
13992999,1497839225, 19/6/2017 2:27:5,69.6
13994000,1497839226, 19/6/2017 2:27:6,69.6
13994999,1497839227, 19/6/2017 2:27:7,69.5
13995999,1497839228, 19/6/2017 2:27:8,69.5
13996999,1497839229, 19/6/2017 2:27:9,69.6
13997999,1497839230, 19/6/2017 2:27:10,69.6
13998999,1497839231, 19/6/2017 2:27:11,69.6
13999998,1497839232, 19/6/2017 2:27:12,69.6
14000999,1497839233, 19/6/2017 2:27:13,69.6
14001999,1497839234, 19/6/2017 2:27:14,69.6
14002999,1497839235, 19/6/2017 2:27:15,69.6
14003999,1497839236, 19/6/2017 2:27:16,69.6
14004999,1497839237, 19/6/2017 2:27:17,69.6
14005999,1497839238, 19/6/2017 2:27:18,69.6
14006999,1497839239, 19/6/2017 2:27:19,69.6
14008000,1497839240, 19/6/2017 2:27:20,69.5
14008999,1497839241, 19/6/2017 2:27:21,69.5
14009999,1497839242, 19/6/2017 2:27:22,69.5
14010999,1497839243, 19/6/2017 2:27:23,69.6
14011999,1497839244, 19/6/2017 2:27:24,69.6
14012998,1497839245, 19/6/2017 2:27:25,69.6
14013999,1497839246, 19/6/2017 2:27:26,69.6
14014998,1497839247, 19/6/2017 2:27:27,69.6
14015998,1497839248, 19/6/2017 2:27:28,69.6
14016999,1497839249, 19/6/2017 2:27:29,69.6
14017999,1497839250, 19/6/2017 2:27:30,69.6
14019000,1497839251, 19/6/2017 2:27:31,69.6
14019998,1497839252, 19/6/2017 2:27:32,69.6
14020999,1497839253, 19/6/2017 2:27:33,69.6
14021999,1497839254, 19/6/2017 2:27:34,69.6
14023000,1497839255, 19/6/2017 2:27:35,69.6
14023999,1497839256, 19/6/2017 2:27:36,69.6
14024999,1497839257, 19/6/2017 2:27:37,69.6
14026000,1497839258, 19/6/2017 2:27:38,69.6
14026998,1497839259, 19/6/2017 2:27:39,69.6
14027999,1497839260, 19/6/2017 2:27:40,69.6
14028998,1497839261, 19/6/2017 2:27:41,69.6
14029999,1497839262, 19/6/2017 2:27:42,69.6
14030999,1497839263, 19/6/2017 2:27:43,69.6
14031998,1497839264, 19/6/2017 2:27:44,69.6
14033000,1497839265, 19/6/2017 2:27:45,69.5
14033999,1497839266, 19/6/2017 2:27:46,69.5
14034999,1497839267, 19/6/2017 2:27:47,69.6
14036000,1497839268, 19/6/2017 2:27:48,69.6
14036999,1497839269, 19/6/2017 2:27:49,69.6
14037999,1497839270, 19/6/2017 2:27:50,69.6
14038999,1497839271, 19/6/2017 2:27:51,69.6
14040000,1497839272, 19/6/2017 2:27:52,69.6
14040999,1497839273, 19/6/2017 2:27:53,69.6
14041999,1497839274, 19/6/2017 2:27:54,69.6
14042999,1497839275, 19/6/2017 2:27:55,69.6
14044000,1497839276, 19/6/2017 2:27:56,69.6
14044998,1497839277, 19/6/2017 2:27:57,69.5
14045999,1497839278, 19/6/2017 2:27:58,69.5
14046998,1497839279, 19/6/2017 2:27:59,69.6
14047998,1497839280, 19/6/2017 2:28:0,69.6
14048999,1497839281, 19/6/2017 2:28:1,69.6
14049999,1497839282, 19/6/2017 2:28:2,69.6
14050999,1497839283, 19/6/2017 2:28:3,69.6
14051999,1497839284, 19/6/2017 2:28:4,69.5
14052999,1497839285, 19/6/2017 2:28:5,69.5
14053999,1497839286, 19/6/2017 2:28:6,69.6
14054999,1497839287, 19/6/2017 2:28:7,69.6
14055999,1497839288, 19/6/2017 2:28:8,69.5
14056998,1497839289, 19/6/2017 2:28:9,69.5
14057999,1497839290, 19/6/2017 2:28:10,69.5
14058999,1497839291, 19/6/2017 2:28:11,69.5
14059999,1497839292, 19/6/2017 2:28:12,69.5
14060999,1497839293, 19/6/2017 2:28:13,69.4
14061999,1497839294, 19/6/2017 2:28:14,69.4
14062999,1497839295, 19/6/2017 2:28:15,69.4
14063998,1497839296, 19/6/2017 2:28:16,69.4
14064999,1497839297, 19/6/2017 2:28:17,69.4
14065999,1497839298, 19/6/2017 2:28:18,69.4
14067000,1497839299, 19/6/2017 2:28:19,69.5
14067998,1497839300, 19/6/2017 2:28:20,69.5
14069000,1497839301, 19/6/2017 2:28:21,69.5
14069999,1497839302, 19/6/2017 2:28:22,69.4
14070999,1497839303, 19/6/2017 2:28:23,69.4
14071999,1497839304, 19/6/2017 2:28:24,69.4
14072998,1497839305, 19/6/2017 2:28:25,69.4
14074000,1497839306, 19/6/2017 2:28:26,69.4
14074998,1497839307, 19/6/2017 2:28:27,69.5
14075999,1497839308, 19/6/2017 2:28:28,69.5
14076998,1497839309, 19/6/2017 2:28:29,69.6
14077999,1497839310, 19/6/2017 2:28:30,69.6
14078999,1497839311, 19/6/2017 2:28:31,69.6
14079998,1497839312, 19/6/2017 2:28:32,69.6
14080999,1497839313, 19/6/2017 2:28:33,69.6
14081999,1497839314, 19/6/2017 2:28:34,69.6
14082999,1497839315, 19/6/2017 2:28:35,69.6
14083999,1497839316, 19/6/2017 2:28:36,69.6
14084999,1497839317, 19/6/2017 2:28:37,69.6
14085999,1497839319, 19/6/2017 2:28:39,69.6
14086999,1497839320, 19/6/2017 2:28:40,69.6
14087999,1497839321, 19/6/2017 2:28:41,69.5
14088998,1497839322, 19/6/2017 2:28:42,69.5
14090000,1497839323, 19/6/2017 2:28:43,69.6
14090999,1497839324, 19/6/2017 2:28:44,69.6
14091999,1497839325, 19/6/2017 2:28:45,69.6
14092999,1497839326, 19/6/2017 2:28:46,69.5
14093999,1497839327, 19/6/2017 2:28:47,69.5
14094999,1497839328, 19/6/2017 2:28:48,69.6
14095998,1497839329, 19/6/2017 2:28:49,69.6
14097000,1497839330, 19/6/2017 2:28:50,69.5
14097999,1497839331, 19/6/2017 2:28:51,69.5
14098999,1497839332, 19/6/2017 2:28:52,69.5
14099999,1497839333, 19/6/2017 2:28:53,69.5
14100999,1497839334, 19/6/2017 2:28:54,69.5
14101999,1497839335, 19/6/2017 2:28:55,69.5
14102999,1497839336, 19/6/2017 2:28:56,69.5
14104000,1497839337, 19/6/2017 2:28:57,69.5
14104999,1497839338, 19/6/2017 2:28:58,69.5
14105999,1497839339, 19/6/2017 2:28:59,69.5
14106999,1497839340, 19/6/2017 2:29:0,69.6
14107999,1497839341, 19/6/2017 2:29:1,69.6
14108998,1497839342, 19/6/2017 2:29:2,69.6
14109999,1497839343, 19/6/2017 2:29:3,69.6
14110999,1497839344, 19/6/2017 2:29:4,69.6
14112000,1497839345, 19/6/2017 2:29:5,69.6
14113000,1497839346, 19/6/2017 2:29:6,69.7
14113999,1497839347, 19/6/2017 2:29:7,69.7
14114999,1497839348, 19/6/2017 2:29:8,69.7
14115999,1497839349, 19/6/2017 2:29:9,69.8
14116999,1497839350, 19/6/2017 2:29:10,69.8
14117998,1497839351, 19/6/2017 2:29:11,69.6
14118999,1497839352, 19/6/2017 2:29:12,69.6
14120000,1497839353, 19/6/2017 2:29:13,69.6
14120998,1497839354, 19/6/2017 2:29:14,69.6
14122000,1497839355, 19/6/2017 2:29:15,69.6
14122999,1497839356, 19/6/2017 2:29:16,69.7
14123999,1497839357, 19/6/2017 2:29:17,69.7
14124998,1497839358, 19/6/2017 2:29:18,69.7
14125999,1497839359, 19/6/2017 2:29:19,69.7
14127000,1497839360, 19/6/2017 2:29:20,69.6
14127998,1497839361, 19/6/2017 2:29:21,69.6
14129000,1497839362, 19/6/2017 2:29:22,69.6
14129999,1497839363, 19/6/2017 2:29:23,69.6
14130999,1497839364, 19/6/2017 2:29:24,69.6
14131999,1497839365, 19/6/2017 2:29:25,69.5
14132999,1497839366, 19/6/2017 2:29:26,69.5
14133998,1497839367, 19/6/2017 2:29:27,69.6
14134999,1497839368, 19/6/2017 2:29:28,69.6
14135999,1497839369, 19/6/2017 2:29:29,69.5
14136998,1497839370, 19/6/2017 2:29:30,69.5
14137999,1497839371, 19/6/2017 2:29:31,69.5
14138999,1497839372, 19/6/2017 2:29:32,69.6
14139999,1497839373, 19/6/2017 2:29:33,69.6
14140998,1497839374, 19/6/2017 2:29:34,69.5
14141999,1497839375, 19/6/2017 2:29:35,69.5
14142998,1497839376, 19/6/2017 2:29:36,69.5
14143998,1497839377, 19/6/2017 2:29:37,69.5
14145000,1497839378, 19/6/2017 2:29:38,69.6
14145999,1497839379, 19/6/2017 2:29:39,69.6
14147000,1497839380, 19/6/2017 2:29:40,69.6
14147999,1497839381, 19/6/2017 2:29:41,69.5
14148999,1497839382, 19/6/2017 2:29:42,69.5
14149998,1497839383, 19/6/2017 2:29:43,69.5
14150999,1497839384, 19/6/2017 2:29:44,69.5
14152000,1497839385, 19/6/2017 2:29:45,69.5
14152999,1497839386, 19/6/2017 2:29:46,69.5
14154000,1497839387, 19/6/2017 2:29:47,69.5
14154998,1497839388, 19/6/2017 2:29:48,69.5
14155999,1497839389, 19/6/2017 2:29:49,69.5
14156998,1497839390, 19/6/2017 2:29:50,69.4
14157999,1497839391, 19/6/2017 2:29:51,69.4
14158999,1497839392, 19/6/2017 2:29:52,69.5
14159998,1497839393, 19/6/2017 2:29:53,69.5
14161000,1497839394, 19/6/2017 2:29:54,69.5
14161999,1497839395, 19/6/2017 2:29:55,69.5
14163000,1497839396, 19/6/2017 2:29:56,69.5
14163999,1497839397, 19/6/2017 2:29:57,69.5
14165000,1497839398, 19/6/2017 2:29:58,69.5
14165999,1497839399, 19/6/2017 2:29:59,69.5
14166999,1497839400, 19/6/2017 2:30:0,69.5
14167999,1497839401, 19/6/2017 2:30:1,69.5
14168998,1497839402, 19/6/2017 2:30:2,69.5
14169999,1497839403, 19/6/2017 2:30:3,69.5
14170999,1497839404, 19/6/2017 2:30:4,69.5
14171999,1497839405, 19/6/2017 2:30:5,69.5
14172998,1497839406, 19/6/2017 2:30:6,69.5
14173999,1497839407, 19/6/2017 2:30:7,69.5
14174998,1497839408, 19/6/2017 2:30:8,69.4
14175998,1497839409, 19/6/2017 2:30:9,69.4
14176999,1497839410, 19/6/2017 2:30:10,69.5
14177999,1497839411, 19/6/2017 2:30:11,69.5
14179000,1497839412, 19/6/2017 2:30:12,69.5
14179998,1497839413, 19/6/2017 2:30:13,69.6
14180999,1497839414, 19/6/2017 2:30:14,69.6
14181998,1497839415, 19/6/2017 2:30:15,69.6
14182999,1497839416, 19/6/2017 2:30:16,69.6
14183999,1497839417, 19/6/2017 2:30:17,69.4
14184999,1497839418, 19/6/2017 2:30:18,69.4
14186000,1497839419, 19/6/2017 2:30:19,69.4
14186999,1497839420, 19/6/2017 2:30:20,69.4
14187999,1497839421, 19/6/2017 2:30:21,69.4
14188999,1497839422, 19/6/2017 2:30:22,69.5
14189999,1497839423, 19/6/2017 2:30:23,69.5
14191000,1497839424, 19/6/2017 2:30:24,69.5
14192000,1497839425, 19/6/2017 2:30:25,69.5
14192999,1497839426, 19/6/2017 2:30:26,69.5
14193999,1497839427, 19/6/2017 2:30:27,69.5
14194999,1497839428, 19/6/2017 2:30:28,69.5
14195999,1497839429, 19/6/2017 2:30:29,69.5
14196999,1497839430, 19/6/2017 2:30:30,69.5
14197998,1497839431, 19/6/2017 2:30:31,69.5
14198999,1497839432, 19/6/2017 2:30:32,69.5
14200000,1497839433, 19/6/2017 2:30:33,69.5
14200998,1497839434, 19/6/2017 2:30:34,69.5
14201999,1497839435, 19/6/2017 2:30:35,69.5
14202999,1497839436, 19/6/2017 2:30:36,69.5
14203999,1497839437, 19/6/2017 2:30:37,69.5
14204999,1497839438, 19/6/2017 2:30:38,69.5
14206000,1497839439, 19/6/2017 2:30:39,69.5
14206999,1497839440, 19/6/2017 2:30:40,69.5
14207998,1497839441, 19/6/2017 2:30:41,69.5
14208999,1497839442, 19/6/2017 2:30:42,69.5
14209999,1497839443, 19/6/2017 2:30:43,69.6
14210999,1497839444, 19/6/2017 2:30:44,69.6
14211998,1497839445, 19/6/2017 2:30:45,69.6
14212999,1497839446, 19/6/2017 2:30:46,69.6
14213999,1497839447, 19/6/2017 2:30:47,69.6
14214999,1497839448, 19/6/2017 2:30:48,69.6
14215999,1497839449, 19/6/2017 2:30:49,69.6
14216998,1497839450, 19/6/2017 2:30:50,69.6
14217999,1497839451, 19/6/2017 2:30:51,69.6
14218999,1497839452, 19/6/2017 2:30:52,69.6
14219999,1497839453, 19/6/2017 2:30:53,69.6
14220999,1497839454, 19/6/2017 2:30:54,69.4
14222000,1497839455, 19/6/2017 2:30:55,69.4
14222999,1497839456, 19/6/2017 2:30:56,69.4
14223998,1497839457, 19/6/2017 2:30:57,69.4
14224999,1497839458, 19/6/2017 2:30:58,69.5
14225999,1497839459, 19/6/2017 2:30:59,69.5
14227000,1497839460, 19/6/2017 2:31:0,69.5
14227998,1497839461, 19/6/2017 2:31:1,69.5
14228999,1497839462, 19/6/2017 2:31:2,69.5
14229998,1497839463, 19/6/2017 2:31:3,69.5
14231000,1497839464, 19/6/2017 2:31:4,69.5
14231999,1497839465, 19/6/2017 2:31:5,69.5
14232999,1497839466, 19/6/2017 2:31:6,69.5
14233999,1497839467, 19/6/2017 2:31:7,69.5
14234999,1497839468, 19/6/2017 2:31:8,69.5
14236000,1497839469, 19/6/2017 2:31:9,69.5
14236999,1497839470, 19/6/2017 2:31:10,69.5
14238000,1497839471, 19/6/2017 2:31:11,69.5
14238999,1497839472, 19/6/2017 2:31:12,69.5
14240000,1497839473, 19/6/2017 2:31:13,69.5
14240999,1497839474, 19/6/2017 2:31:14,69.5
14241998,1497839475, 19/6/2017 2:31:15,69.5
14242999,1497839476, 19/6/2017 2:31:16,69.5
14243999,1497839477, 19/6/2017 2:31:17,69.5
14245000,1497839478, 19/6/2017 2:31:18,69.5
14245999,1497839479, 19/6/2017 2:31:19,69.5
14246999,1497839480, 19/6/2017 2:31:20,69.5
14247999,1497839481, 19/6/2017 2:31:21,69.5
14248998,1497839482, 19/6/2017 2:31:22,69.5
14249999,1497839483, 19/6/2017 2:31:23,69.5
14250999,1497839484, 19/6/2017 2:31:24,69.5
14251999,1497839485, 19/6/2017 2:31:25,69.5
14252999,1497839486, 19/6/2017 2:31:26,69.5
14253999,1497839487, 19/6/2017 2:31:27,69.5
14254999,1497839488, 19/6/2017 2:31:28,69.6
14256000,1497839489, 19/6/2017 2:31:29,69.6
14256999,1497839490, 19/6/2017 2:31:30,69.6
14257999,1497839491, 19/6/2017 2:31:31,69.6
14258999,1497839492, 19/6/2017 2:31:32,69.6
14259998,1497839493, 19/6/2017 2:31:33,69.6
14260999,1497839494, 19/6/2017 2:31:34,69.6
14261998,1497839495, 19/6/2017 2:31:35,69.6
14263000,1497839496, 19/6/2017 2:31:36,69.6
14263999,1497839497, 19/6/2017 2:31:37,69.6
14264999,1497839498, 19/6/2017 2:31:38,69.6
14265999,1497839499, 19/6/2017 2:31:39,69.6
14266998,1497839500, 19/6/2017 2:31:40,69.5
14267999,1497839501, 19/6/2017 2:31:41,69.5
14268999,1497839502, 19/6/2017 2:31:42,69.5
14270000,1497839503, 19/6/2017 2:31:43,69.5
14271000,1497839504, 19/6/2017 2:31:44,69.5
14272000,1497839505, 19/6/2017 2:31:45,69.5
14273000,1497839506, 19/6/2017 2:31:46,69.5
14273999,1497839507, 19/6/2017 2:31:47,69.5
14274999,1497839508, 19/6/2017 2:31:48,69.5
14275998,1497839509, 19/6/2017 2:31:49,69.5
14276999,1497839510, 19/6/2017 2:31:50,69.5
14277999,1497839511, 19/6/2017 2:31:51,69.5
14278999,1497839512, 19/6/2017 2:31:52,69.5
14280000,1497839513, 19/6/2017 2:31:53,69.5
14280998,1497839514, 19/6/2017 2:31:54,69.5
14281999,1497839515, 19/6/2017 2:31:55,69.5
14282999,1497839516, 19/6/2017 2:31:56,69.5
14283999,1497839517, 19/6/2017 2:31:57,69.5
14284999,1497839518, 19/6/2017 2:31:58,69.5
14285999,1497839519, 19/6/2017 2:31:59,69.5
14286999,1497839520, 19/6/2017 2:32:0,69.5
14287998,1497839521, 19/6/2017 2:32:1,69.5
14288999,1497839522, 19/6/2017 2:32:2,69.5
14289998,1497839523, 19/6/2017 2:32:3,69.5
14290999,1497839524, 19/6/2017 2:32:4,69.5
14291999,1497839525, 19/6/2017 2:32:5,69.5
14292999,1497839526, 19/6/2017 2:32:6,69.5
14293998,1497839527, 19/6/2017 2:32:7,69.5
14295000,1497839528, 19/6/2017 2:32:8,69.5
14295999,1497839529, 19/6/2017 2:32:9,69.5
14296998,1497839530, 19/6/2017 2:32:10,69.5
14297999,1497839531, 19/6/2017 2:32:11,69.5
14298999,1497839532, 19/6/2017 2:32:12,69.5
14299999,1497839533, 19/6/2017 2:32:13,69.5
14300998,1497839534, 19/6/2017 2:32:14,69.5
14301999,1497839535, 19/6/2017 2:32:15,69.5
14303000,1497839536, 19/6/2017 2:32:16,69.5
14303998,1497839537, 19/6/2017 2:32:17,69.5
14305000,1497839538, 19/6/2017 2:32:18,69.5
14305998,1497839539, 19/6/2017 2:32:19,69.5
14306999,1497839540, 19/6/2017 2:32:20,69.5
14307998,1497839541, 19/6/2017 2:32:21,69.5
14308999,1497839542, 19/6/2017 2:32:22,69.5
14309998,1497839543, 19/6/2017 2:32:23,69.5
14310999,1497839544, 19/6/2017 2:32:24,69.5
14312000,1497839545, 19/6/2017 2:32:25,69.4
14312998,1497839546, 19/6/2017 2:32:26,69.4
14314000,1497839547, 19/6/2017 2:32:27,69.4
14314999,1497839548, 19/6/2017 2:32:28,69.4
14315999,1497839549, 19/6/2017 2:32:29,69.4
14316999,1497839550, 19/6/2017 2:32:30,69.5
14317999,1497839551, 19/6/2017 2:32:31,69.5
14319000,1497839552, 19/6/2017 2:32:32,69.5
14319998,1497839553, 19/6/2017 2:32:33,69.5
14320999,1497839554, 19/6/2017 2:32:34,69.5
14321999,1497839555, 19/6/2017 2:32:35,69.5
14322999,1497839556, 19/6/2017 2:32:36,69.5
14323999,1497839557, 19/6/2017 2:32:37,69.6
14324999,1497839558, 19/6/2017 2:32:38,69.6
14325998,1497839559, 19/6/2017 2:32:39,69.6
14327000,1497839560, 19/6/2017 2:32:40,69.6
14327999,1497839561, 19/6/2017 2:32:41,69.6
14328999,1497839562, 19/6/2017 2:32:42,69.5
14330000,1497839563, 19/6/2017 2:32:43,69.5
14330999,1497839564, 19/6/2017 2:32:44,69.5
14331999,1497839565, 19/6/2017 2:32:45,69.5
14332998,1497839566, 19/6/2017 2:32:46,69.5
14334000,1497839567, 19/6/2017 2:32:47,69.6
14334999,1497839568, 19/6/2017 2:32:48,69.6
14335998,1497839569, 19/6/2017 2:32:49,69.6
14336999,1497839570, 19/6/2017 2:32:50,69.6
14337999,1497839571, 19/6/2017 2:32:51,69.6
14338999,1497839572, 19/6/2017 2:32:52,69.6
14339998,1497839573, 19/6/2017 2:32:53,69.6
14340999,1497839574, 19/6/2017 2:32:54,69.6
14341998,1497839575, 19/6/2017 2:32:55,69.6
14342999,1497839576, 19/6/2017 2:32:56,69.6
14344000,1497839577, 19/6/2017 2:32:57,69.6
14344999,1497839578, 19/6/2017 2:32:58,69.6
14346000,1497839579, 19/6/2017 2:32:59,69.6
14346998,1497839580, 19/6/2017 2:33:0,69.7
14347999,1497839581, 19/6/2017 2:33:1,69.7
14348998,1497839582, 19/6/2017 2:33:2,69.7
14349999,1497839583, 19/6/2017 2:33:3,69.7
14350999,1497839584, 19/6/2017 2:33:4,69.7
14351998,1497839585, 19/6/2017 2:33:5,69.7
14353000,1497839586, 19/6/2017 2:33:6,69.7
14353999,1497839587, 19/6/2017 2:33:7,69.7
14355000,1497839588, 19/6/2017 2:33:8,69.7
14355998,1497839589, 19/6/2017 2:33:9,69.7
14356999,1497839590, 19/6/2017 2:33:10,69.7
14357999,1497839591, 19/6/2017 2:33:11,69.7
14359000,1497839592, 19/6/2017 2:33:12,69.7
14360000,1497839593, 19/6/2017 2:33:13,69.7
14360998,1497839594, 19/6/2017 2:33:14,69.7
14361999,1497839595, 19/6/2017 2:33:15,69.7
14362999,1497839596, 19/6/2017 2:33:16,69.7
14363999,1497839597, 19/6/2017 2:33:17,69.7
14364999,1497839598, 19/6/2017 2:33:18,69.6
14365999,1497839599, 19/6/2017 2:33:19,69.6
14366999,1497839600, 19/6/2017 2:33:20,69.6
14368000,1497839601, 19/6/2017 2:33:21,69.6
14368999,1497839602, 19/6/2017 2:33:22,69.6
14369999,1497839603, 19/6/2017 2:33:23,69.6
14370999,1497839604, 19/6/2017 2:33:24,69.6
14371999,1497839605, 19/6/2017 2:33:25,69.6
14372999,1497839606, 19/6/2017 2:33:26,69.6
14373999,1497839607, 19/6/2017 2:33:27,69.6
14374999,1497839608, 19/6/2017 2:33:28,69.6
14375999,1497839609, 19/6/2017 2:33:29,69.6
14376999,1497839610, 19/6/2017 2:33:30,69.7
14377999,1497839611, 19/6/2017 2:33:31,69.7
14378999,1497839612, 19/6/2017 2:33:32,69.6
14379999,1497839613, 19/6/2017 2:33:33,69.6
14380999,1497839614, 19/6/2017 2:33:34,69.6
14381999,1497839615, 19/6/2017 2:33:35,69.6
14382999,1497839616, 19/6/2017 2:33:36,69.6
14383998,1497839617, 19/6/2017 2:33:37,69.6
14384999,1497839618, 19/6/2017 2:33:38,69.6
14385999,1497839619, 19/6/2017 2:33:39,69.6
14386999,1497839620, 19/6/2017 2:33:40,69.6
14387998,1497839621, 19/6/2017 2:33:41,69.6
14388999,1497839622, 19/6/2017 2:33:42,69.7
14389999,1497839623, 19/6/2017 2:33:43,69.7
14391000,1497839624, 19/6/2017 2:33:44,69.6
14391999,1497839625, 19/6/2017 2:33:45,69.6
14392999,1497839626, 19/6/2017 2:33:46,69.6
14393999,1497839627, 19/6/2017 2:33:47,69.6
14394998,1497839628, 19/6/2017 2:33:48,69.6
14395999,1497839629, 19/6/2017 2:33:49,69.6
14396998,1497839630, 19/6/2017 2:33:50,69.6
14398000,1497839631, 19/6/2017 2:33:51,69.6
14398999,1497839632, 19/6/2017 2:33:52,69.6
14399998,1497839633, 19/6/2017 2:33:53,69.6
14400999,1497839634, 19/6/2017 2:33:54,69.6
14401999,1497839635, 19/6/2017 2:33:55,69.6
14403000,1497839636, 19/6/2017 2:33:56,69.6
14403999,1497839637, 19/6/2017 2:33:57,69.6
14404999,1497839638, 19/6/2017 2:33:58,69.6
14405998,1497839639, 19/6/2017 2:33:59,69.6
14407000,1497839640, 19/6/2017 2:34:0,69.6
